2022-03-15
Daytime	Time	SP VOC1	VOC1	Base1	SP VOC2	VOC2	Base2	MFC1	MFC2	flow1	flow2	UV Temperature	UV Current (545.45 nA/V)	Inlet rH	Inlet T	SP Tube Temp	Tube Temp	SP rH	Bath Temp	Status Byte	Lamps Status	B1 SP T	B2 SP T	B1T	B2T	TEC1	TEC2	TEC Status
hh:mm:ss	s	mV	mV	mV	mV	mV	mV	ml	ml	slpm	slpm	degC	mV	%	degC	degC	degC	%	degC	-	-	degC	degC	degC	degC	degC	degC	-
13:48:32	1578.0	0	112.9	1.0	0	190.1	1.0	0.06	0.44	0.47	0.47	79.0	1621.9	37.5	22.3	20	0.0	20	25.2	C3	5F	18	17	17.82	19.45	25.50	17.25	0003
13:48:32	1578.5	0	112.7	1.0	0	190.2	1.0	0.05	0.46	0.47	0.47	79.2	1597.1	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.85	19.45	25.75	17.25	0003
13:48:33	1579.0	0	112.7	1.0	0	190.0	1.0	0.06	0.44	0.47	0.47	78.5	1544.6	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.85	19.45	25.75	17.25	0003
13:48:33	1579.5	0	112.9	1.0	0	190.2	1.0	0.07	0.43	0.47	0.47	79.5	1531.1	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.85	19.45	25.50	17.25	0003
13:48:34	1580.0	0	112.9	1.0	0	190.2	1.0	0.07	0.43	0.47	0.47	79.0	1580.0	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.85	19.45	25.50	17.25	0003
13:48:34	1580.5	0	113.0	1.0	0	190.4	1.0	0.08	0.46	0.47	0.47	79.2	1577.9	37.5	22.4	20	0.0	20	24.5	C3	5F	18	17	17.88	19.45	25.50	17.25	0003
13:48:35	1581.0	0	112.9	1.0	0	190.2	1.0	0.07	0.44	0.47	0.47	78.7	1573.9	37.4	22.4	20	0.0	20	24.5	C3	5F	18	17	17.88	19.45	25.50	17.25	0003
13:48:35	1581.5	0	112.7	1.0	0	190.1	1.0	0.05	0.44	0.47	0.47	79.2	1592.2	37.4	22.4	20	0.0	20	24.5	C3	5F	18	17	17.88	19.45	25.50	17.25	0003
13:48:36	1582.0	0	112.8	1.0	0	190.4	1.0	0.05	0.45	0.47	0.47	79.2	1582.8	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.45	25.50	17.25	0003
13:48:36	1582.5	0	112.8	1.0	0	190.3	1.0	0.05	0.45	0.47	0.47	79.0	1605.2	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.50	17.25	0003
13:48:37	1583.0	0	112.9	1.0	0	190.4	1.0	0.04	0.45	0.47	0.47	79.0	1527.1	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.50	17.25	0003
13:48:37	1583.5	0	112.9	1.0	0	190.5	1.0	0.05	0.43	0.47	0.47	79.0	1536.0	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.50	17.25	0003
13:48:38	1584.0	0	113.0	1.0	0	190.4	1.0	0.02	0.45	0.47	0.47	79.2	1561.7	37.5	22.3	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.50	17.25	0003
13:48:38	1584.5	0	113.0	1.0	0	190.4	1.0	0.07	0.45	0.47	0.47	78.7	1514.4	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.50	17.25	0003
13:48:39	1585.0	0	112.9	1.0	0	190.6	1.0	0.08	0.43	0.47	0.47	79.5	1550.7	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.50	17.25	0003
13:48:39	1585.5	0	113.0	1.0	0	190.3	1.0	0.09	0.43	0.47	0.47	79.2	1500.2	37.4	22.3	20	0.0	20	24.2	C3	5F	18	17	17.88	19.45	25.50	17.25	0003
13:48:40	1586.0	0	113.0	1.0	0	190.6	1.0	0.07	0.44	0.47	0.47	78.5	1503.1	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.45	25.50	17.25	0003
13:48:40	1586.5	0	113.0	1.0	0	190.6	1.0	0.08	0.42	0.47	0.47	79.0	1573.9	37.4	22.3	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.75	17.25	0003
13:48:41	1587.0	0	113.0	1.0	0	190.8	1.0	0.07	0.43	0.47	0.47	78.7	1503.9	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.88	19.42	25.75	17.25	0003
13:48:41	1587.5	0	113.0	1.0	0	190.5	1.0	0.07	0.44	0.47	0.47	79.0	1529.9	37.5	22.3	20	0.0	20	24.7	C3	5F	18	17	17.91	19.42	25.50	17.25	0003
13:48:42	1588.0	0	112.9	1.0	0	190.5	1.0	0.04	0.42	0.47	0.47	79.5	1569.0	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.91	19.42	25.50	17.25	0003
13:48:42	1588.5	0	112.8	1.0	0	190.5	1.0	0.07	0.42	0.47	0.47	79.2	1567.8	37.5	22.3	20	0.0	20	24.7	C3	5F	18	17	17.94	19.42	25.50	17.25	0003
13:48:43	1589.0	0	113.0	1.0	0	190.7	1.0	0.06	0.45	0.47	0.47	79.0	1571.4	37.5	22.3	20	0.0	20	24.5	C3	5F	18	17	17.94	19.42	25.50	17.25	0003
13:48:43	1589.5	0	113.0	1.0	0	190.6	1.0	0.06	0.45	0.47	0.47	79.2	1551.1	37.5	22.4	20	0.0	20	24.7	C3	5F	18	17	17.91	19.39	25.50	17.25	0003
13:48:44	1590.0	0	112.8	1.0	0	190.7	1.0	0.08	0.45	0.47	0.47	79.0	1459.5	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.91	19.39	25.50	17.25	0003
13:48:44	1590.5	0	113.1	1.0	0	190.7	1.0	0.08	0.45	0.47	0.47	79.0	1543.3	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.94	19.42	25.50	17.25	0003
13:48:45	1591.0	0	113.2	1.0	0	190.9	1.0	0.07	0.44	0.47	0.47	79.2	1534.4	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.94	19.42	25.50	17.25	0003
13:48:45	1591.5	0	113.1	1.0	0	190.7	1.0	0.04	0.42	0.47	0.47	79.2	1529.9	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.94	19.42	25.75	17.25	0003
13:48:46	1592.0	0	113.1	1.0	0	190.9	1.0	0.08	0.45	0.47	0.47	78.7	1503.9	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.94	19.42	25.75	17.25	0003
13:48:46	1592.5	0	113.0	1.0	0	190.8	1.0	0.10	0.43	0.47	0.47	79.0	1577.1	37.4	22.4	20	0.0	20	24.5	C3	5F	18	17	17.98	19.42	25.75	17.25	0003
13:48:47	1593.0	0	113.1	1.0	0	190.9	1.0	0.07	0.44	0.47	0.47	79.5	1571.0	37.4	22.4	20	0.0	20	25.0	C3	5F	18	17	17.98	19.42	25.75	17.25	0003
13:48:47	1593.5	0	113.2	1.0	0	190.9	1.0	0.07	0.43	0.47	0.47	79.2	1527.5	37.4	22.6	20	0.0	20	24.5	C3	5F	18	17	17.98	19.39	25.75	17.25	0003
13:48:48	1594.0	0	113.2	1.0	0	190.9	1.0	0.06	0.43	0.47	0.47	79.0	1577.1	37.4	22.4	20	0.0	20	25.0	C3	5F	18	17	17.98	19.39	25.75	17.25	0003
13:48:48	1594.5	0	113.1	1.0	0	190.9	1.0	0.07	0.44	0.47	0.47	79.0	1551.9	37.4	22.4	20	0.0	20	24.5	C3	5F	18	17	17.98	19.42	25.75	17.25	0003
13:48:49	1595.0	0	113.2	1.0	0	190.8	1.0	0.06	0.46	0.47	0.47	79.0	1533.6	37.4	22.4	20	0.0	20	24.7	C3	5F	18	17	17.98	19.42	25.75	17.25	0003
13:48:49	1595.5	0	113.2	1.0	0	190.9	1.0	0.06	0.42	0.47	0.47	79.0	1582.0	37.4	22.4	20	0.0	20	24.5	C3	5F	18	17	18.01	19.39	25.75	17.25	0003
13:48:50	1596.0	0	113.2	1.0	0	190.9	1.0	0.07	0.42	0.47	0.47	79.0	1458.3	37.4	22.4	20	0.0	20	25.0	C3	5F	18	17	18.01	19.39	25.75	17.25	0003
13:48:50	1596.5	0	113.2	1.0	0	190.9	1.0	0.07	0.43	0.47	0.47	79.0	1595.0	37.5	22.4	20	0.0	20	24.5	C3	5F	18	17	18.01	19.42	25.75	17.25	0003
13:48:51	1597.0	0	113.3	1.0	0	191.1	1.0	0.07	0.42	0.47	0.47	79.2	1498.2	37.4	22.4	20	0.0	20	25.0	C3	5F	18	17	18.01	19.42	25.75	17.25	0003
13:48:51	1597.5	0	113.2	1.0	0	191.0	1.0	0.07	0.45	0.47	0.47	79.5	1608.9	37.4	22.4	20	0.0	20	25.0	C3	5F	18	17	18.01	19.39	25.75	17.25	0003
13:48:52	1598.0	0	23.7	1.0	0	191.2	1.0	0.07	0.43	0.47	0.47	79.5	1533.6	37.4	22.4	20	0.0	20	24.7	C7	5F	18	17	18.01	19.39	25.75	17.25	0003
13:48:52	1598.5	0	54.6	1.0	0	191.0	1.0	0.07	0.42	0.47	0.47	79.0	1508.3	37.4	22.4	20	0.0	20	24.7	C7	5F	18	17	18.04	19.39	25.75	17.25	0003
13:48:53	1599.0	0	66.4	1.0	0	53.9	1.0	0.07	0.46	0.47	0.47	78.7	1498.6	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.04	19.39	25.75	17.25	0003
13:48:53	1599.5	0	65.8	1.0	0	27.4	1.0	0.11	0.49	0.47	0.47	79.2	1550.7	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.04	19.39	25.75	17.25	0003
13:48:54	1600.0	0	65.6	1.0	0	27.5	1.0	0.12	0.47	0.47	0.47	79.0	1525.8	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.04	19.39	25.75	17.25	0003
13:48:54	1600.5	0	65.3	1.0	0	27.7	1.0	0.13	0.56	0.47	0.47	79.0	1549.0	37.4	22.4	20	0.0	20	24.5	CF	5F	18	17	18.04	19.39	25.75	17.25	0003
13:48:55	1601.0	0	65.0	1.0	0	27.8	1.0	0.15	0.52	0.47	0.47	79.5	1532.8	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.04	19.39	25.75	17.25	0003
13:48:55	1601.5	0	64.9	1.0	0	27.6	1.0	0.11	0.53	0.47	0.47	79.7	1585.7	37.4	22.5	20	0.0	20	25.0	CF	5F	18	17	18.04	19.42	25.75	17.25	0003
13:48:56	1602.0	0	64.6	1.0	0	33.1	1.0	0.13	0.55	0.47	0.47	79.7	1521.4	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.04	19.42	25.75	17.25	0003
13:48:56	1602.5	0	64.4	1.0	0	61.8	1.0	0.13	0.52	0.47	0.47	79.5	1542.9	37.4	22.4	20	0.0	20	24.5	CF	5F	18	17	18.07	19.39	25.75	17.25	0003
13:48:57	1603.0	0	64.4	1.0	0	61.4	1.0	0.14	0.55	0.47	0.47	79.7	1429.8	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.07	19.39	25.75	17.25	0003
13:48:57	1603.5	0	64.1	1.0	0	61.1	1.0	0.11	0.53	0.47	0.47	79.5	1546.2	37.5	22.5	20	0.0	20	24.7	CF	5F	18	17	18.10	19.39	25.75	17.50	0003
13:48:58	1604.0	0	64.0	1.0	0	61.1	1.0	0.13	0.55	0.47	0.47	79.2	1586.9	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.10	19.39	25.75	17.50	0003
13:48:58	1604.5	0	63.9	1.0	0	60.9	1.0	0.17	0.56	0.47	0.47	79.2	1556.8	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.07	19.39	25.75	17.25	0003
13:48:59	1605.0	0	63.8	1.0	0	60.5	1.0	0.11	0.50	0.47	0.47	79.5	1611.7	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.07	19.39	25.75	17.25	0003
13:48:59	1605.5	0	63.5	1.0	0	60.4	1.0	0.12	0.52	0.47	0.47	79.5	1520.6	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.07	19.39	25.75	17.50	0003
13:49:00	1606.0	0	63.2	1.0	0	60.3	1.0	0.12	0.56	0.47	0.47	79.5	1581.2	37.4	22.4	20	0.0	20	24.7	8F	5F	18	17	18.07	19.39	25.75	17.50	0003
13:49:00	1606.5	0	63.4	1.0	0	60.5	1.0	0.08	0.46	0.47	0.47	79.2	1559.2	37.4	22.4	20	0.0	20	25.2	8F	5F	18	17	18.07	19.39	25.75	17.25	0002
13:49:01	1607.0	0	63.3	1.0	0	60.4	1.0	0.06	0.44	0.47	0.47	79.0	1518.5	37.4	22.4	20	0.0	20	24.7	8F	5F	18	17	18.07	19.39	25.75	17.25	0002
13:49:01	1607.5	0	62.8	1.0	0	60.2	1.0	0.06	0.46	0.47	0.47	79.7	1487.6	37.4	22.4	20	0.0	20	25.0	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:02	1608.0	0	62.9	1.0	0	60.1	1.0	0.07	0.43	0.47	0.47	79.5	1456.7	37.4	22.4	20	0.0	20	24.5	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:02	1608.5	0	62.8	1.0	0	60.0	1.0	0.07	0.42	0.47	0.47	79.7	1537.2	37.4	22.4	20	0.0	20	24.7	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:03	1609.0	0	62.9	1.0	0	59.9	1.0	0.08	0.45	0.47	0.47	79.5	1579.6	37.4	22.4	20	0.0	20	25.0	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:03	1609.5	0	62.6	1.0	0	59.7	1.0	0.11	0.46	0.47	0.47	79.2	1613.3	37.4	22.4	20	0.0	20	24.5	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:04	1610.0	0	62.4	1.0	0	59.7	1.0	0.09	0.47	0.47	0.47	79.2	1512.0	37.4	22.4	20	0.0	20	25.0	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:04	1610.5	0	62.4	1.0	0	59.6	1.0	0.07	0.46	0.47	0.47	79.2	1482.7	37.4	22.4	20	0.0	20	24.5	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:05	1611.0	0	62.5	1.0	0	59.2	1.0	0.06	0.45	0.47	0.47	79.7	1453.8	37.4	22.4	20	0.0	20	24.7	8F	5F	18	17	18.10	19.39	25.75	17.25	0002
13:49:05	1611.5	0	62.2	1.0	0	59.2	1.0	0.08	0.43	0.47	0.47	79.5	1519.7	37.4	22.4	20	0.0	20	24.5	8F	5F	18	17	18.13	19.39	25.75	17.25	0002
13:49:06	1612.0	0	62.2	1.0	0	59.2	1.0	0.06	0.42	0.47	0.47	79.5	1564.9	37.4	22.5	20	0.0	20	25.0	0F	5F	18	17	18.13	19.39	25.75	17.25	0002
13:49:06	1612.5	0	62.2	1.0	0	58.9	1.0	0.07	0.44	0.47	0.47	79.2	1571.4	37.4	22.4	20	0.0	20	24.5	0F	5F	18	17	18.13	19.39	26.00	17.25	0000
13:49:07	1613.0	0	61.9	1.0	0	58.9	1.0	0.07	0.45	0.47	0.47	79.7	1533.2	37.5	22.3	20	0.0	20	25.0	0F	5F	18	17	18.13	19.39	26.00	17.25	0000
13:49:07	1613.5	0	61.9	1.0	0	58.9	1.0	0.10	0.45	0.47	0.47	79.2	1507.5	37.4	22.4	20	0.0	20	24.7	0F	5F	18	17	18.20	19.39	25.75	17.25	0000
13:49:08	1614.0	0	61.9	1.0	0	58.7	1.0	0.07	0.42	0.47	0.47	79.5	1551.5	37.4	22.4	20	0.0	20	24.7	0F	5F	18	17	18.20	19.39	25.75	17.25	0000
13:49:08	1614.5	0	61.6	1.0	0	58.7	1.0	0.07	0.46	0.47	0.47	79.7	1588.1	37.5	22.4	20	0.0	20	24.7	0F	5F	18	17	18.20	19.39	25.75	17.25	0000
13:49:09	1615.0	0	61.7	1.0	0	58.8	1.0	0.06	0.44	0.47	0.47	79.5	1561.3	37.3	22.4	20	0.0	20	25.0	0F	5F	18	17	18.20	19.39	25.75	17.25	0000
13:49:09	1615.5	0	61.6	1.0	0	58.6	1.0	0.06	0.44	0.47	0.47	79.2	1545.8	37.4	22.4	20	0.0	20	25.0	8F	5F	18	17	18.23	19.39	26.00	17.25	0000
13:49:10	1616.0	0	61.6	1.0	0	58.5	1.0	0.07	0.46	0.47	0.47	79.2	1534.8	37.4	22.4	20	0.0	20	24.2	8F	5F	18	17	18.23	19.39	26.00	17.25	0000
13:49:10	1616.5	0	61.5	1.0	0	58.3	1.0	0.07	0.45	0.47	0.47	79.2	1525.4	37.4	22.4	20	0.0	20	24.5	8F	5F	18	17	18.26	19.36	26.00	17.25	0002
13:49:11	1617.0	0	61.6	1.0	0	58.5	1.0	0.07	0.44	0.47	0.47	79.5	1569.0	37.4	22.3	20	0.0	20	24.7	8F	5F	18	17	18.26	19.36	26.00	17.25	0002
13:49:11	1617.5	0	61.4	1.0	0	58.3	1.0	0.07	0.42	0.47	0.47	79.2	1456.7	37.4	22.4	20	0.0	20	24.7	8F	5F	18	17	18.29	19.39	26.00	17.25	0002
13:49:12	1618.0	0	61.4	1.0	0	57.9	1.0	0.05	0.44	0.47	0.47	79.5	1492.1	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.29	19.39	26.00	17.25	0002
13:49:12	1618.5	0	61.4	1.0	0	58.0	1.0	0.10	0.45	0.47	0.47	79.5	1537.2	37.4	22.4	20	0.0	20	24.5	CF	5F	18	17	18.32	19.36	26.00	17.25	0003
13:49:13	1619.0	0	61.1	1.0	0	57.9	1.0	0.12	0.52	0.47	0.47	79.0	1475.0	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.32	19.36	26.00	17.25	0003
13:49:13	1619.5	0	61.3	1.0	0	57.7	1.0	0.07	0.43	0.47	0.47	79.5	1522.2	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.35	19.36	26.00	17.25	0003
13:49:14	1620.0	0	61.0	1.0	0	57.7	1.0	0.09	0.46	0.47	0.47	79.2	1513.2	37.3	22.4	20	0.0	20	25.2	CF	5F	18	17	18.35	19.36	26.00	17.25	0003
13:49:14	1620.5	0	61.0	1.0	0	58.0	1.0	0.07	0.44	0.47	0.47	79.2	1524.2	37.3	22.4	20	0.0	20	24.5	CF	5F	18	17	18.38	19.36	26.00	17.25	0003
13:49:15	1621.0	0	61.1	1.0	0	57.7	1.0	0.07	0.43	0.47	0.48	79.5	1499.0	37.3	22.4	20	0.0	20	24.7	CF	5F	18	17	18.38	19.36	26.00	17.25	0003
13:49:15	1621.5	0	60.9	1.0	0	57.6	1.0	0.07	0.45	0.47	0.47	79.5	1492.1	37.3	22.4	20	0.0	20	24.7	CF	5F	18	17	18.38	19.36	26.00	17.50	0003
13:49:16	1622.0	0	61.0	1.0	0	57.5	1.0	0.03	0.42	0.47	0.47	80.0	1564.9	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.38	19.36	26.00	17.50	0003
13:49:16	1622.5	0	61.0	1.0	0	57.5	1.0	0.06	0.43	0.47	0.47	79.2	1504.3	37.4	22.4	20	0.0	20	25.2	CF	5F	18	17	18.45	19.36	26.00	17.50	0003
13:49:17	1623.0	0	60.7	1.0	0	57.4	1.0	0.06	0.44	0.47	0.47	79.2	1518.9	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.45	19.36	26.00	17.50	0003
13:49:17	1623.5	0	60.9	1.0	0	57.5	1.0	0.04	0.45	0.47	0.47	79.7	1519.7	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.45	19.36	26.00	17.75	0003
13:49:18	1624.0	0	60.6	1.0	0	57.3	1.0	0.08	0.46	0.47	0.47	79.5	1523.8	37.3	22.4	20	0.0	20	25.0	CF	5F	18	17	18.45	19.36	26.00	17.75	0003
13:49:18	1624.5	0	60.4	1.0	0	57.2	1.0	0.07	0.42	0.47	0.47	79.5	1567.8	37.4	22.4	20	0.0	20	24.5	CF	5F	18	17	18.45	19.36	26.00	17.75	0003
13:49:19	1625.0	0	60.5	1.0	0	57.3	1.0	0.05	0.43	0.47	0.48	79.7	1577.5	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.45	19.36	26.00	17.75	0003
13:49:19	1625.5	0	60.7	1.0	0	57.3	1.0	0.05	0.45	0.47	0.47	79.5	1543.3	37.3	22.5	20	0.0	20	24.7	CF	5F	18	17	18.42	19.33	26.00	17.75	0003
13:49:20	1626.0	0	60.4	1.0	0	57.1	1.0	0.07	0.44	0.47	0.47	79.5	1472.9	37.4	22.4	20	0.0	20	24.5	CF	5F	18	17	18.42	19.33	26.00	17.75	0003
13:49:20	1626.5	0	60.5	1.0	0	57.0	1.0	0.06	0.46	0.47	0.47	79.5	1559.2	37.4	22.5	20	0.0	20	25.0	CF	5F	18	17	18.42	19.36	26.00	18.00	0003
13:49:21	1627.0	0	60.5	1.0	0	57.0	1.0	0.07	0.41	0.47	0.47	79.2	1560.4	37.3	22.4	20	0.0	20	25.0	CF	5F	18	17	18.42	19.36	26.00	18.00	0003
13:49:21	1627.5	0	60.4	1.0	0	57.0	1.0	0.11	0.46	0.47	0.47	79.5	1540.9	37.4	22.3	20	0.0	20	24.7	CF	5F	18	17	18.42	19.33	26.00	18.00	0003
13:49:22	1628.0	0	60.4	1.0	0	57.0	1.0	0.08	0.43	0.47	0.47	79.0	1463.6	37.3	22.4	20	0.0	20	25.0	CF	5F	18	17	18.42	19.33	26.00	18.00	0003
13:49:22	1628.5	0	60.3	1.0	0	56.7	1.0	0.10	0.46	0.47	0.47	79.0	1529.1	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.45	19.36	26.00	18.00	0003
13:49:23	1629.0	0	60.4	1.0	0	57.0	1.0	0.07	0.42	0.47	0.47	79.5	1528.3	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.45	19.36	26.00	18.00	0003
13:49:23	1629.5	0	60.4	1.0	0	56.9	1.0	0.05	0.44	0.47	0.47	79.5	1580.8	37.3	22.4	20	0.0	20	24.2	CF	5F	18	17	18.42	19.36	26.00	18.00	0003
13:49:24	1630.0	0	60.3	1.0	0	56.8	1.0	0.06	0.44	0.47	0.47	79.5	1597.5	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.42	19.36	26.00	18.00	0003
13:49:24	1630.5	0	60.2	1.0	0	56.8	1.0	0.07	0.44	0.47	0.47	79.5	1602.4	37.3	22.4	20	0.0	20	25.2	CF	5F	18	17	18.42	19.36	26.00	18.25	0003
13:49:25	1631.0	0	60.2	1.0	0	56.7	1.0	0.07	0.43	0.47	0.47	79.5	1549.0	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.42	19.36	26.00	18.25	0003
13:49:25	1631.5	0	60.3	1.0	0	56.7	1.0	0.06	0.42	0.47	0.47	79.5	1571.4	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.42	19.33	26.00	18.25	0003
13:49:26	1632.0	0	60.0	1.0	0	56.7	1.0	0.06	0.45	0.47	0.47	79.7	1524.6	37.3	22.4	20	0.0	20	24.5	CF	5F	18	17	18.42	19.33	26.00	18.25	0003
13:49:26	1632.5	0	60.2	1.0	0	56.8	1.0	0.05	0.46	0.47	0.47	79.2	1510.4	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.45	19.33	26.00	18.50	0003
13:49:27	1633.0	0	60.1	1.0	0	56.7	1.0	0.06	0.45	0.47	0.47	80.0	1549.9	37.3	22.4	20	0.0	20	24.7	CF	5F	18	17	18.45	19.33	26.00	18.50	0003
13:49:27	1633.5	0	60.1	1.0	0	56.7	1.0	0.07	0.42	0.47	0.47	79.5	1531.1	37.4	22.4	20	0.0	20	24.5	CF	5F	18	17	18.45	19.36	26.00	18.50	0003
13:49:28	1634.0	0	59.9	1.0	0	56.6	1.0	0.07	0.42	0.47	0.47	80.0	1535.2	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.45	19.36	26.00	18.50	0003
13:49:28	1634.5	0	60.1	1.0	0	56.7	1.0	0.07	0.42	0.47	0.47	79.2	1509.6	37.3	22.4	20	0.0	20	24.5	CF	5F	18	17	18.45	19.33	26.25	18.75	0003
13:49:29	1635.0	0	60.1	1.0	0	56.6	1.0	0.05	0.42	0.47	0.47	80.2	1591.8	37.3	22.4	20	0.0	20	25.0	CF	5F	18	17	18.45	19.33	26.25	18.75	0003
13:49:29	1635.5	0	60.1	1.0	0	56.5	1.0	0.08	0.44	0.47	0.47	79.5	1534.4	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.48	19.33	26.00	18.75	0003
13:49:30	1636.0	0	59.7	1.0	0	56.3	1.0	0.07	0.45	0.47	0.47	79.2	1483.9	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.48	19.33	26.00	18.75	0003
13:49:30	1636.5	0	59.8	1.0	0	56.3	1.0	0.07	0.44	0.47	0.47	79.5	1591.0	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.48	19.33	26.00	18.75	0003
13:49:31	1637.0	0	59.8	1.0	0	56.5	1.0	0.09	0.50	0.47	0.47	79.7	1517.7	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.48	19.33	26.00	18.75	0003
13:49:31	1637.5	0	59.9	1.0	0	56.5	1.0	0.07	0.46	0.47	0.47	79.2	1470.9	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.54	19.33	26.00	19.00	0003
13:49:32	1638.0	0	59.7	1.0	0	56.4	1.0	0.06	0.44	0.47	0.47	79.5	1476.6	37.3	22.4	20	0.0	20	25.2	CF	5F	18	17	18.54	19.33	26.00	19.00	0003
13:49:32	1638.5	0	59.7	1.0	0	56.2	1.0	0.07	0.44	0.47	0.47	79.5	1510.4	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.54	19.33	26.00	19.00	0003
13:49:33	1639.0	0	59.6	1.0	0	56.2	1.0	0.07	0.42	0.47	0.47	79.5	1549.0	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.54	19.33	26.00	19.00	0003
13:49:33	1639.5	0	59.7	1.0	0	56.4	1.0	0.06	0.42	0.47	0.47	79.2	1560.0	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.54	19.33	26.25	19.00	0003
13:49:34	1640.0	0	59.6	1.0	0	56.4	1.0	0.06	0.45	0.47	0.47	79.5	1541.3	37.3	22.4	20	0.0	20	25.0	CF	5F	18	17	18.54	19.33	26.25	19.00	0003
13:49:34	1640.5	0	59.7	1.0	0	56.4	1.0	0.09	0.44	0.47	0.47	79.5	1510.4	37.4	22.4	20	0.0	20	24.7	CF	5F	18	17	18.54	19.33	26.00	19.25	0003
13:49:35	1641.0	0	59.5	1.0	0	56.2	1.0	0.08	0.42	0.47	0.47	79.5	1594.6	37.3	22.4	20	0.0	20	25.0	CF	5F	18	17	18.54	19.33	26.00	19.25	0003
13:49:35	1641.5	0	59.5	1.0	0	56.1	1.0	0.07	0.46	0.47	0.47	80.0	1509.2	37.4	22.4	20	0.0	20	25.0	CF	5F	18	17	18.57	19.33	26.25	19.25	0003
13:49:36	1642.0	0	59.4	1.0	0	56.2	1.0	0.07	0.46	0.48	0.47	79.2	1486.4	37.4	22.4	20	0.0	20	25.2	CF	5F	18	17	18.57	19.33	26.25	19.25	0003
13:49:36	1642.5	0	59.4	1.0	0	56.2	1.0	0.06	0.45	0.47	0.47	79.5	1533.6	37.3	22.4	20	0.0	20	24.7	CF	5F	18	17	18.54	19.33	26.00	19.25	0003
